"stock.code","name","date","time","open","high","low","close","volumw","turover","match_items","interest"
"600000.SH","浦发银行",20131010,151500000,80978,81371,78069,78462,249225016,2508885940,92235,0
"600000.SH","浦发银行",20131011,151500000,79406,83730,78619,82944,441961264,4582589750,140231,0
"600000.SH","浦发银行",20131014,151500000,82157,82550,80585,80899,274009307,2834786580,90860,0
"600000.SH","浦发银行",20131015,151500000,80978,81371,78777,79484,212323978,2155489650,75415,0
"600000.SH","浦发银行",20131016,151500000,79327,79327,77204,77912,217322904,2160308470,82337,0
"600000.SH","浦发银行",20131017,151500000,78698,79170,77126,77204,145253461,1440499460,53874,0
"600000.SH","浦发银行",20131018,151500000,77204,79091,77047,77676,129849775,1290361110,47294,0
"600000.SH","浦发银行",20131021,151500000,78226,79877,77047,79563,211850917,2123854880,64690,0
"600000.SH","浦发银行",20131022,151500000,79484,79484,77519,78069,156011435,1554175490,52574,0
"600000.SH","浦发银行",20131023,151500000,78226,81371,77912,78777,260513178,2639944200,83254,0
"600000.SH","浦发银行",20131024,151500000,78305,79877,77204,78462,170003394,1700451820,52506,0
"600000.SH","浦发银行",20131025,151500000,78698,80664,78541,79170,256524257,2593128910,77138,0
"600000.SH","浦发银行",20131028,151500000,79248,80349,77990,79799,164098118,1650688530,46160,0
"600000.SH","浦发银行",20131029,151500000,80349,84044,80035,82393,494214050,5150564490,168012,0
"600000.SH","浦发银行",20131030,151500000,82393,83494,81057,83258,301165849,3162162380,83260,0
"600000.SH","浦发银行",20131031,151500000,83179,83337,81057,81214,211637554,2206625460,56143,0
"600000.SH","浦发银行",20131101,151500000,81135,82786,80428,81921,164057262,1704932180,45358,0
"600000.SH","浦发银行",20131104,151500000,82393,82865,80664,80978,138786390,1438550550,39381,0
"600000.SH","浦发银行",20131105,151500000,80349,80585,78934,80192,172536527,1747250980,50130,0
"600000.SH","浦发银行",20131106,151500000,79170,80192,78619,78855,151026564,1522867120,42156,0
"600000.SH","浦发银行",20131107,151500000,79248,80113,78384,79013,114983822,1158380380,30675,0
"600000.SH","浦发银行",20131108,151500000,78777,79406,78069,78462,110388788,1104891670,31660,0
"600000.SH","浦发银行",20131111,151500000,78541,78777,77833,78384,79759246,793983210,24808,0
"600000.SH","浦发银行",20131112,151500000,78698,80113,78619,79563,119655182,1209294430,32482,0
"600000.SH","浦发银行",20131113,151500000,78934,79013,75710,75789,208714474,2049839110,68741,0
"600000.SH","浦发银行",20131114,151500000,75475,76104,73824,74610,169111025,1601513580,52911,0
"600000.SH","浦发银行",20131115,151500000,74610,77440,74531,76104,180564555,1753424280,53325,0
"600000.SH","浦发银行",20131118,151500000,76654,79484,75946,79406,231275931,2289354070,71627,0
"600000.SH","浦发银行",20131119,151500000,79406,79406,78226,78384,128516630,1286050550,39996,0
"600000.SH","浦发银行",20131120,151500000,78698,80035,78384,79013,125986570,1265362950,33235,0
"600000.SH","浦发银行",20131121,151500000,78619,79248,76890,79170,172340745,1708643960,50221,0
"600000.SH","浦发银行",20131122,151500000,79013,79484,78462,79091,131116961,1317526600,30646,0
"600000.SH","浦发银行",20131125,151500000,78541,79484,77990,78069,96767050,967272350,29313,0
"600000.SH","浦发银行",20131126,151500000,77833,78855,77676,77833,72857686,724350730,21459,0
"600000.SH","浦发银行",20131127,151500000,77597,79248,76733,78069,134357122,1332415710,40562,0
"600000.SH","浦发银行",20131128,151500000,78226,79091,77833,78305,121839005,1217508430,32881,0
"600000.SH","浦发银行",20131129,151500000,79091,79563,78305,78541,112491968,1128740870,32226,0
"600000.SH","浦发银行",20131202,151500000,79406,81292,78541,81135,408952609,4162905220,104681,0
"600000.SH","浦发银行",20131203,151500000,80742,81292,79720,80664,178953713,1832350260,48799,0
"600000.SH","浦发银行",20131204,151500000,80506,83101,80192,81764,283303320,2951386520,82510,0
"600000.SH","浦发银行",20131205,151500000,81764,82079,80821,81371,150565456,1557557550,42684,0
"600000.SH","浦发银行",20131206,151500000,81292,81292,79641,80349,157734044,1611228720,38537,0
"600000.SH","浦发银行",20131209,151500000,80270,80585,79248,79484,111336390,1127426950,35799,0
"600000.SH","浦发银行",20131210,151500000,79563,80270,79248,79720,89476538,907205490,26267,0
"600000.SH","浦发银行",20131211,151500000,79484,79641,77912,78069,127176728,1268123940,43772,0
"600000.SH","浦发银行",20131212,151500000,77912,78305,77597,77676,89839025,889730890,30921,0
"600000.SH","浦发银行",20131213,151500000,77362,77440,76811,77283,98124624,963431270,32792,0
"600000.SH","浦发银行",20131216,151500000,77440,78384,76418,76575,119802106,1177159740,32594,0
"600000.SH","浦发银行",20131217,151500000,76733,76811,75946,76182,78126226,758108120,28386,0
"600000.SH","浦发银行",20131218,151500000,76339,77047,76104,76339,55191766,536799930,17173,0
"600000.SH","浦发银行",20131219,151500000,76654,76890,75475,75553,71003510,687152710,27026,0
"600000.SH","浦发银行",20131220,151500000,75710,75789,73431,73588,107593841,1018130460,38261,0
"600000.SH","浦发银行",20131223,151500000,73981,74531,73195,73431,63014853,590896790,21860,0
"600000.SH","浦发银行",20131224,151500000,73666,73981,72723,73431,71802936,671259990,20547,0
"600000.SH","浦发银行",20131225,151500000,73352,73509,71937,72880,89003265,821820560,27596,0
"600000.SH","浦发银行",20131226,151500000,72802,72880,71229,71465,82518650,753839540,29131,0
"600000.SH","浦发银行",20131227,151500000,71465,73273,71386,72644,88052311,811334780,25720,0
"600000.SH","浦发银行",20131230,151500000,73116,73273,72251,72330,70408751,650877060,21329,0
"600000.SH","浦发银行",20131231,151500000,72408,74924,72094,74138,107237045,1006340920,32841,0
"600000.SH","浦发银行",20140102,151500000,74217,74295,73037,73352,69821037,6524107830,19653,0
"600000.SH","浦发银行",20140103,151500000,72959,73116,71386,71858,88351969,8070944660,29467,0
"600000.SH","浦发银行",20140106,151500000,73195,73431,71779,72251,117267700,1079925470,32038,0
"600000.SH","浦发银行",20140107,151500000,72094,72408,70836,71858,72150947,657895510,20558,0
"600000.SH","浦发银行",20140108,151500000,71858,73273,71622,72330,78603481,724415950,21237,0
"600000.SH","浦发银行",20140109,151500000,72330,74217,72015,73037,109976763,1025797660,32016,0
"600000.SH","浦发银行",20140110,151500000,72959,74295,72644,73981,93379978,875061940,27609,0
"600000.SH","浦发银行",20140113,151500000,74217,74453,73352,73824,65935363,618500130,17570,0
"600000.SH","浦发银行",20140114,151500000,73902,74138,72723,73902,79710266,744481140,16991,0
"600000.SH","浦发银行",20140115,151500000,73824,73902,72015,72566,77606643,717370000,22312,0
"600000.SH","浦发银行",20140116,151500000,72487,72802,72094,72173,67204743,618488780,19060,0
"600000.SH","浦发银行",20140117,151500000,72094,72094,71308,71701,66047496,601804100,19638,0
"600000.SH","浦发银行",20140120,151500000,71544,71779,71072,71308,42094792,382309890,12621,0
"600000.SH","浦发银行",20140121,151500000,71544,72802,71465,72015,47596032,436604860,13194,0
"600000.SH","浦发银行",20140122,151500000,72173,73745,72094,73431,91387277,849733120,23848,0
"600000.SH","浦发银行",20140123,151500000,73195,73431,72408,72487,63055407,583623050,17197,0
"600000.SH","浦发银行",20140124,151500000,72094,73273,71858,72566,70757205,653717690,20127,0
"600000.SH","浦发银行",20140127,151500000,72251,72330,71544,71701,69858649,637844250,20901,0
"600000.SH","浦发银行",20140128,151500000,71701,73037,71701,72251,57333618,527187510,16779,0
"600000.SH","浦发银行",20140129,151500000,72644,73195,72330,73037,71042825,659122840,19893,0
"600000.SH","浦发银行",20140130,151500000,72880,73116,71937,72094,52508927,485399530,15897,0
"600000.SH","浦发银行",20140207,151500000,71779,72173,71308,72173,51136921,466080890,17424,0
"600000.SH","浦发银行",20140210,151500000,72173,73116,72015,73037,91573113,848138380,27648,0
"600000.SH","浦发银行",20140211,151500000,73195,76104,72487,75003,212392409,2017636440,59769,0
"600000.SH","浦发银行",20140212,151500000,74688,75789,74217,74688,106449343,1012082700,35844,0
"600000.SH","浦发银行",20140213,151500000,74531,77362,73981,75475,197765140,1901282550,61565,0
"600000.SH","浦发银行",20140214,151500000,75475,75710,74767,75396,80503230,770860230,23726,0
"600000.SH","浦发银行",20140217,151500000,75632,75946,74531,74846,107916285,1029473510,30062,0
"600000.SH","浦发银行",20140218,151500000,74767,74767,72566,72802,131972251,1231564450,44876,0
"600000.SH","浦发银行",20140219,151500000,72723,75239,72330,74610,150729704,1420983500,43630,0
"600000.SH","浦发银行",20140220,151500000,74924,76497,73588,73824,144607391,1379086310,41415,0
"600000.SH","浦发银行",20140221,151500000,73824,74138,72487,73037,82312549,765984700,23787,0
"600000.SH","浦发银行",20140224,151500000,72330,72408,70522,70836,135269196,1223507890,45743,0
"600000.SH","浦发银行",20140225,151500000,70836,71386,69264,69421,112988180,1012070320,36530,0
"600000.SH","浦发银行",20140226,151500000,69264,69893,68949,69578,79811062,704799660,25284,0
"600000.SH","浦发银行",20140227,151500000,69971,70993,69264,70286,112556009,1005356240,30260,0
"600000.SH","浦发银行",20140228,151500000,69971,70836,69185,70050,75427866,671034440,23115,0
"600000.SH","浦发银行",20140303,151500000,70050,70128,69264,69578,81389991,720619840,25882,0
"600000.SH","浦发银行",20140304,151500000,69500,70050,68242,69735,113473857,994582730,32948,0
"600000.SH","浦发银行",20140305,151500000,69657,69814,68242,68399,66776262,585846330,22943,0
"600000.SH","浦发银行",20140306,151500000,68399,69657,67770,69185,105221671,920528160,25181,0
"600000.SH","浦发银行",20140307,151500000,69185,70050,68477,68635,85996638,757643570,23347,0
"600000.SH","浦发银行",20140310,151500000,68163,68477,66197,66355,100335990,859115760,31859,0
"600000.SH","浦发银行",20140311,151500000,66276,67062,65962,66512,71119520,600753230,19931,0
"600000.SH","浦发银行",20140312,151500000,66591,68163,65962,67298,110468613,942803790,25665,0
"600000.SH","浦发银行",20140313,151500000,68871,71779,68242,69500,198115864,1758751740,54603,0
"600000.SH","浦发银行",20140314,151500000,69028,70993,68556,70679,179769247,1602451090,44701,0
"600000.SH","浦发银行",20140318,151500000,72487,72566,69735,69893,167965350,1523657830,42389,0
"600000.SH","浦发银行",20140319,151500000,69578,71308,68871,71151,93838218,832057180,27443,0
"600000.SH","浦发银行",20140320,151500000,70443,72330,70364,70679,166058733,1510412570,43239,0
"600000.SH","浦发银行",20140321,151500000,70600,77755,70522,77755,577730146,5543459710,146098,0
"600000.SH","浦发银行",20140324,151500000,77755,78698,76575,77047,550938112,5438997560,112382,0
"600000.SH","浦发银行",20140325,151500000,76733,77519,76104,76654,225324449,2201589730,58118,0
"600000.SH","浦发银行",20140326,151500000,76890,77283,74767,75317,188654730,1813592750,57960,0
"600000.SH","浦发银行",20140327,151500000,74924,78148,74531,76182,310183453,3020967360,79201,0
"600000.SH","浦发银行",20140328,151500000,75789,77990,75475,76025,235609623,2299182850,60844,0
"600000.SH","浦发银行",20140331,151500000,76261,76811,75239,76418,117957984,1139701350,34654,0
"600000.SH","浦发银行",20140401,151500000,75946,77362,75710,76497,121142230,1177869500,30634,0
"600000.SH","浦发银行",20140402,151500000,76654,78934,76339,78148,221487036,2188083750,59914,0
"600000.SH","浦发银行",20140403,151500000,78148,78619,75789,76025,202589136,1988726340,54590,0
"600000.SH","浦发银行",20140404,151500000,75632,76654,75239,76497,103710191,1003039500,30164,0
"600000.SH","浦发银行",20140408,151500000,76339,81057,76339,79720,389948091,3925146600,103256,0
"600000.SH","浦发银行",20140409,151500000,79563,80113,78855,79406,166971745,1686236310,44017,0
"600000.SH","浦发银行",20140410,151500000,79720,81843,78855,80428,251774137,2565192720,63192,0
"600000.SH","浦发银行",20140411,151500000,80035,81135,79720,80585,187981794,1923682580,46995,0
"600000.SH","浦发银行",20140414,151500000,80585,80899,79327,79563,133566631,1356868490,42441,0
"600000.SH","浦发银行",20140415,151500000,79170,79248,77204,77440,176166147,1746784880,56531,0
"600000.SH","浦发银行",20140416,151500000,77204,78384,77126,77833,100765541,997304840,27241,0
"600000.SH","浦发银行",20140417,151500000,78069,78384,76575,76733,147878398,1453030910,38413,0
"600000.SH","浦发银行",20140418,151500000,76497,77126,75710,76890,115394462,1120720910,31164,0
"600000.SH","浦发银行",20140421,151500000,76575,78305,76104,76339,131392321,1292829710,38425,0
"600000.SH","浦发银行",20140422,151500000,76104,77990,75946,77833,141231411,1385544270,39869,0
"600000.SH","浦发银行",20140423,151500000,77440,78619,77283,77676,136419564,1352733680,32194,0
"600000.SH","浦发银行",20140424,151500000,77833,78462,77440,77597,82309479,815388780,22897,0
"600000.SH","浦发银行",20140425,151500000,77990,79091,77204,77362,180573527,1794439410,43468,0
"600000.SH","浦发银行",20140428,151500000,77204,77597,75868,76025,123425122,1198581010,32866,0
"600000.SH","浦发银行",20140429,151500000,76025,77204,75868,77047,88443328,859931420,23776,0
"600000.SH","浦发银行",20140430,151500000,78462,78777,76733,76811,142558919,1407065790,37151,0
"600000.SH","浦发银行",20140505,151500000,76811,76968,75317,76575,103509079,1001815670,28607,0
"600000.SH","浦发银行",20140506,151500000,76261,77047,76025,76261,58797626,572224190,17776,0
"600000.SH","浦发银行",20140507,151500000,76182,76654,75789,75946,55972788,542274520,17834,0
"600000.SH","浦发银行",20140508,151500000,75946,77597,75789,76654,95225892,930740680,24071,0
"600000.SH","浦发银行",20140509,151500000,76654,77204,76182,76733,74829332,731563190,17280,0
"600000.SH","浦发银行",20140512,151500000,77440,78305,76968,78069,129589586,1282666100,31308,0
"600000.SH","浦发银行",20140513,151500000,77833,78148,77283,77833,66182545,653997050,16726,0
"600000.SH","浦发银行",20140514,151500000,77755,77990,76890,77126,114355129,1124734340,20358,0
"600000.SH","浦发银行",20140515,151500000,76968,77283,76339,76497,70426925,688077250,18126,0
"600000.SH","浦发银行",20140516,151500000,76261,77047,76261,76654,57142230,556664620,13128,0
"600000.SH","浦发银行",20140519,151500000,76418,76418,74453,74846,137405978,1314192260,36507,0
"600000.SH","浦发银行",20140520,151500000,75160,75475,74531,75082,64057749,610778780,17106,0
"600000.SH","浦发银行",20140521,151500000,74846,75553,73981,75475,54298040,517810690,15287,0
"600000.SH","浦发银行",20140522,151500000,75396,76497,75239,75475,71688611,692799600,18147,0
"600000.SH","浦发银行",20140523,151500000,75553,76261,75396,76261,47057342,454096750,12664,0
"600000.SH","浦发银行",20140526,151500000,76733,76890,76182,76575,54108963,526560770,11904,0
"600000.SH","浦发银行",20140527,151500000,76497,76575,75632,75946,74436155,720820150,16804,0
"600000.SH","浦发银行",20140528,151500000,75946,76418,75475,76104,92478303,892246140,16693,0
"600000.SH","浦发银行",20140529,151500000,76104,76418,75475,75632,75258524,726796770,17151,0
"600000.SH","浦发银行",20140530,151500000,75632,75710,75082,75239,69096841,662738420,12914,0
"600000.SH","浦发银行",20140603,151500000,75396,75789,74924,75003,70641283,677281780,14810,0
"600000.SH","浦发银行",20140604,151500000,75082,75160,73902,74295,86246408,816293700,21114,0
"600000.SH","浦发银行",20140605,151500000,74295,75710,74138,75632,56500335,538639270,15578,0
"600000.SH","浦发银行",20140606,151500000,75475,75632,74295,74767,53426017,509267440,15015,0
"600000.SH","浦发银行",20140609,151500000,74374,76025,74374,75003,58231714,557813030,19400,0
"600000.SH","浦发银行",20140610,151500000,75396,75868,74846,75710,68256823,655798660,16955,0
"600000.SH","浦发银行",20140611,151500000,75396,75710,75082,75396,46334806,444252120,12845,0
"600000.SH","浦发银行",20140612,151500000,75239,75396,74846,75003,42917693,410062030,11599,0
"600000.SH","浦发银行",20140613,151500000,75082,76890,75003,76497,129624894,1256394770,33751,0
"600000.SH","浦发银行",20140616,151500000,76497,77597,76182,77126,118477367,1159724310,31470,0
"600000.SH","浦发银行",20140617,151500000,77283,77283,76339,76497,91317081,892676100,24736,0
"600000.SH","浦发银行",20140618,151500000,76497,76811,76339,76497,66459996,647470880,17472,0
"600000.SH","浦发银行",20140619,151500000,76575,77126,75475,75789,68906460,668029790,21009,0
"600000.SH","浦发银行",20140620,151500000,75789,76339,75632,76261,57665733,557096330,18082,0
"600000.SH","浦发银行",20140623,151500000,76339,76811,75710,75946,86019554,834638550,24889,0
"600000.SH","浦发银行",20140624,151500000,76368,76706,76031,76284,83305537,753572840,27407,0
"600000.SH","浦发银行",20140625,151500000,76368,76368,75693,75778,46797781,421074930,17351,0
"600000.SH","浦发银行",20140626,151500000,75778,76284,75778,75862,43052470,387941130,14683,0
"600000.SH","浦发银行",20140627,151500000,75862,76115,75609,75693,42713239,383829260,14442,0
"600000.SH","浦发银行",20140630,151500000,75778,76621,75778,76368,52645089,476195570,15899,0
"600000.SH","浦发银行",20140701,151500000,76621,76790,76031,76453,42584500,385288810,13925,0
"600000.SH","浦发银行",20140702,151500000,76453,76706,76115,76453,41262790,373724760,13934,0
"600000.SH","浦发银行",20140703,151500000,76453,76706,76200,76537,64553232,585009380,17747,0
"600000.SH","浦发银行",20140704,151500000,76621,76706,76368,76537,47263941,428330850,11829,0
"600000.SH","浦发银行",20140707,151500000,76537,76621,76200,76368,42831405,387738010,10838,0
"600000.SH","浦发银行",20140708,151500000,76368,76453,76031,76368,52592964,475316190,14357,0
"600000.SH","浦发银行",20140709,151500000,76368,76368,75187,75271,75829647,680803740,22358,0
"600000.SH","浦发银行",20140710,151500000,75271,75524,75102,75271,43284795,386256080,13468,0
"600000.SH","浦发银行",20140711,151500000,75271,75862,75187,75440,58461216,523490700,15470,0
"600000.SH","浦发银行",20140714,151500000,75356,76031,75102,75946,50192334,449273960,16180,0
"600000.SH","浦发银行",20140715,151500000,76031,76115,75778,76031,57331618,515793880,16167,0
"600000.SH","浦发银行",20140716,151500000,76031,76368,75946,76115,57758013,521218620,14235,0
"600000.SH","浦发银行",20140717,151500000,76200,76284,75693,75862,43076122,387416760,11230,0
"600000.SH","浦发银行",20140718,151500000,75778,76368,75609,76115,60143570,542519440,13837,0
"600000.SH","浦发银行",20140721,151500000,76031,76115,75693,75778,43394538,390236850,12597,0
"600000.SH","浦发银行",20140722,151500000,75609,76790,75609,76453,101186449,915202970,29239,0
"600000.SH","浦发银行",20140723,151500000,76284,77128,76284,76621,95071892,864070610,30937,0
"600000.SH","浦发银行",20140724,151500000,76706,79153,76706,78647,235007435,2179260250,66556,0
"600000.SH","浦发银行",20140725,151500000,79153,79659,78478,79237,134460946,1259192300,31646,0
"600000.SH","浦发银行",20140728,151500000,79659,82950,79659,82360,315856664,3067199380,77824,0
"600000.SH","浦发银行",20140729,151500000,82697,83372,82022,82528,203049428,1989649780,49332,0
"600000.SH","浦发银行",20140730,151500000,83457,83710,81600,81938,182728243,1785992150,40536,0
"600000.SH","浦发银行",20140731,151500000,81769,82782,81516,82697,113003643,1098506200,30681,0
"600000.SH","浦发银行",20140801,151500000,82444,84047,82191,82360,199316283,1966817230,54258,0
"600000.SH","浦发银行",20140804,151500000,82866,83879,82106,83710,167001355,1646470440,43044,0
"600000.SH","浦发银行",20140805,151500000,83710,83963,82697,83288,116942080,1154644400,27963,0
"600000.SH","浦发银行",20140806,151500000,82950,82950,81516,82191,134531042,1309646590,32686,0
"600000.SH","浦发银行",20140807,151500000,82275,82528,80588,80672,141244203,1363312800,37750,0
"600000.SH","浦发银行",20140808,151500000,80672,81009,80166,80503,120982762,1154961190,27944,0
"600000.SH","浦发银行",20140811,151500000,80756,82106,80756,81853,99902317,966146820,25061,0
"600000.SH","浦发银行",20140812,151500000,81769,81853,81009,81347,80856190,779243620,20455,0
"600000.SH","浦发银行",20140813,151500000,81347,81685,80419,81094,97201687,932751440,27216,0
"600000.SH","浦发银行",20140814,151500000,81263,81685,80841,81009,102325664,986409890,28027,0
"600000.SH","浦发银行",20140815,151500000,81263,81853,80841,81685,83507836,806096130,22818,0
"600000.SH","浦发银行",20140818,151500000,81769,82782,81600,82022,96111663,933999540,26879,0
"600000.SH","浦发银行",20140819,151500000,82528,82528,81347,81938,99796164,968114270,27811,0
"600000.SH","浦发银行",20140820,151500000,81938,81938,81263,81347,70135543,677452350,18972,0
"600000.SH","浦发银行",20140821,151500000,81347,81431,79575,80166,118057183,1123688990,39016,0
"600000.SH","浦发银行",20140822,151500000,80166,80841,79912,80503,76885741,733185580,19746,0
"600000.SH","浦发银行",20140825,151500000,80334,80419,79491,79659,90596114,856940040,24549,0
"600000.SH","浦发银行",20140826,151500000,79575,80166,79406,79828,85213616,804802440,18726,0
"600000.SH","浦发银行",20140827,151500000,79744,80166,79575,79744,54628769,516864190,13614,0
"600000.SH","浦发银行",20140828,151500000,79744,79744,78984,78984,70289162,661133080,18923,0
"600000.SH","浦发银行",20140829,151500000,79322,79997,78984,79912,53881605,507394700,14967,0
"600000.SH","浦发银行",20140901,151500000,80081,80334,79659,80081,68578076,650654480,18408,0
"600000.SH","浦发银行",20140902,151500000,80250,81263,79828,81009,128705724,1227884240,31098,0
"600000.SH","浦发银行",20140903,151500000,81263,82191,81178,81685,128588110,1244849630,32367,0
"600000.SH","浦发银行",20140904,151500000,81853,82022,81263,81938,98919202,956753810,24852,0
"600000.SH","浦发银行",20140905,151500000,82106,82528,81769,82191,126925907,1234561990,32042,0
"600000.SH","浦发银行",20140909,151500000,82275,82866,81685,81853,123866063,1205605800,25213,0
"600000.SH","浦发银行",20140910,151500000,81431,81516,80756,80925,111659515,1073076810,27977,0
"600000.SH","浦发银行",20140911,151500000,81009,82106,80756,81009,119763193,1152958000,31715,0
"600000.SH","浦发银行",20140912,151500000,81094,81094,80419,81009,80296496,768304360,22296,0
"600000.SH","浦发银行",20140915,151500000,80672,81347,80250,81009,99444466,950656340,26337,0
"600000.SH","浦发银行",20140916,151500000,81431,82360,80925,81178,222751521,2154511970,50778,0
"600000.SH","浦发银行",20140917,151500000,81263,81516,80419,80756,116577448,1116528160,24851,0
"600000.SH","浦发银行",20140918,151500000,80672,82275,80419,82106,218993865,2119148590,43565,0
"600000.SH","浦发银行",20140919,151500000,82022,83625,81853,83119,286004782,2816151310,55823,0
"600000.SH","浦发银行",20140922,151500000,82950,82950,81094,81094,155546883,1505934020,37165,0
"600000.SH","浦发银行",20140923,151500000,81094,81769,81009,81263,88224150,850252140,22484,0
"600000.SH","浦发银行",20140924,151500000,81094,82613,80925,82360,152637326,1480725840,34000,0
"600000.SH","浦发银行",20140925,151500000,82613,82950,81685,81938,137216320,1340440530,31470,0
"600000.SH","浦发银行",20140926,151500000,81769,82191,81347,82022,80598327,781818060,18117,0
"600000.SH","浦发银行",20140929,151500000,82275,82782,82022,82360,121763013,1188241030,24298,0
"600000.SH","浦发银行",20140930,151500000,82528,82697,81853,82275,105093276,1023862490,21877,0
"600000.SH","浦发银行",20141008,151500000,82528,83119,82106,83035,142724444,1398725070,31745,0
"600000.SH","浦发银行",20141009,151500000,83119,83879,82782,83119,130968217,1293022520,28621,0
"600000.SH","浦发银行",20141010,151500000,82697,83625,82444,82950,133030186,1308626400,25987,0
"600000.SH","浦发银行",20141013,151500000,82613,82950,81685,82106,109831220,1069089800,25782,0
"600000.SH","浦发银行",20141014,151500000,82022,82866,81769,82022,84002904,818017640,19335,0
"600000.SH","浦发银行",20141015,151500000,82022,83119,81347,82613,133922265,1304901620,28147,0
"600000.SH","浦发银行",20141016,151500000,82191,84722,81853,83457,296366859,2936900130,63380,0
"600000.SH","浦发银行",20141017,151500000,83372,84385,82275,83119,161019857,1588282410,34015,0
"600000.SH","浦发银行",20141020,151500000,83794,83963,82866,83541,114718758,1133473880,23213,0
"600000.SH","浦发银行",20141021,151500000,83457,83625,82360,82528,105290636,1034461910,24266,0
"600000.SH","浦发银行",20141022,151500000,82613,83372,82275,82528,91092137,893481670,17566,0
"600000.SH","浦发银行",20141024,151500000,82444,82613,81516,81685,108312657,1054022650,20355,0
"600000.SH","浦发银行",20141027,151500000,81178,81263,79322,79912,138929487,1323460330,38261,0
"600000.SH","浦发银行",20141028,151500000,80166,81094,80166,80925,101044054,965189350,23738,0
"600000.SH","浦发银行",20141029,151500000,81094,82275,80756,81853,161050635,1555124000,30848,0
"600000.SH","浦发银行",20141030,151500000,82022,83119,81431,82782,176780522,1722710630,38524,0
"600000.SH","浦发银行",20141031,151500000,83372,87592,83119,86073,491064711,4953082710,120546,0
"600000.SH","浦发银行",20141103,151500000,86495,86748,85229,85735,248371619,2525984140,54195,0
"600000.SH","浦发银行",20141104,151500000,86073,86073,84554,84976,163212641,1645394570,35471,0
"600000.SH","浦发银行",20141105,151500000,85060,85313,84047,84300,157561422,1578932510,32751,0
"600000.SH","浦发银行",20141106,151500000,84469,84722,83963,84638,101863094,1018619320,23636,0
"600000.SH","浦发银行",20141107,151500000,84469,87676,84216,85904,407114119,4155058250,69454,0
"600000.SH","浦发银行",20141110,151500000,88857,91220,87929,89026,489376864,5168943740,90458,0
"600000.SH","浦发银行",20141111,151500000,89617,95017,89617,92148,653738973,7163875480,140679,0
"600000.SH","浦发银行",20141112,151500000,91558,93414,90629,93245,271038574,2961655250,56458,0
"600000.SH","浦发银行",20141113,151500000,93667,96030,91642,92317,371263986,4115769390,73213,0
"600000.SH","浦发银行",20141114,151500000,91811,92655,90714,91980,198414346,2154897400,42900,0
"600000.SH","浦发银行",20141117,151500000,92317,93499,90545,90714,214519835,2329015770,43346,0
"600000.SH","浦发银行",20141118,151500000,90714,91136,88013,88182,254900899,2687326950,56824,0
"600000.SH","浦发银行",20141119,151500000,88013,88942,87676,88351,145326646,1518565380,31354,0
"600000.SH","浦发银行",20141120,151500000,88182,89954,87507,89195,162402495,1709647460,33885,0
"600000.SH","浦发银行",20141121,151500000,89279,91304,88267,91051,209997641,2234174860,44401,0
"600000.SH","浦发银行",20141124,151500000,89195,92739,88182,91642,474049927,5090821650,91562,0
"600000.SH","浦发银行",20141125,151500000,91220,93583,90714,93499,289490093,3159162410,61216,0
"600000.SH","浦发银行",20141126,151500000,94933,96452,93667,95524,452263345,5092828900,88932,0
"600000.SH","浦发银行",20141127,151500000,96874,98899,95186,96874,439738276,5062406810,90569,0
"600000.SH","浦发银行",20141128,151500000,97296,105312,96874,104637,832183256,9950390230,159746,0
"600000.SH","浦发银行",20141201,151500000,105059,109532,102275,102612,607270363,7590567300,135404,0
"600000.SH","浦发银行",20141202,151500000,101515,110376,101515,108603,589371031,7404591080,141368,0
"600000.SH","浦发银行",20141203,151500000,108350,112148,103962,106156,730561448,9380076830,166295,0
"600000.SH","浦发银行",20141204,151500000,106156,112232,104384,111979,720041669,9307946030,162171,0
"600000.SH","浦发银行",20141205,151500000,113245,118139,108857,114173,859647616,11553890770,190730,0
"600000.SH","浦发银行",20141208,151500000,112992,118477,111388,116536,703922500,9622363300,158239,0
"600000.SH","浦发银行",20141209,151500000,114426,119489,105144,106747,869193775,11788051410,198353,0
"600000.SH","浦发银行",20141210,151500000,107169,111810,103034,111051,620272395,7901267900,141508,0
"600000.SH","浦发银行",20141211,151500000,109363,114342,108435,110122,442571181,5847503440,107549,0
"600000.SH","浦发银行",20141212,151500000,110122,112907,107844,109532,310558743,4067040270,81173,0
"600000.SH","浦发银行",20141215,151500000,108013,108182,105144,107675,335025414,4232421860,92308,0
"600000.SH","浦发银行",20141216,151500000,107169,112232,106747,112148,438688005,5706439860,110036,0
"600000.SH","浦发银行",20141217,151500000,113835,121430,112485,119067,869703585,12037657240,223070,0
"600000.SH","浦发银行",20141218,151500000,119996,121008,115692,117211,499627853,7010664180,128188,0
"600000.SH","浦发银行",20141219,151500000,117801,119827,115017,118899,436244208,6099396160,109338,0
"600000.SH","浦发银行",20141222,151500000,119658,128265,119320,123877,683449513,10043569170,166371,0
"600000.SH","浦发银行",20141223,151500000,121514,126409,118814,119067,441578783,6398625350,116514,0
"600000.SH","浦发银行",20141224,151500000,119067,119827,112316,113582,417579539,5715187850,116476,0
"600000.SH","浦发银行",20141225,151500000,116029,120417,114173,120249,455721907,6359588280,115992,0
"600000.SH","浦发银行",20141226,151500000,120671,125227,119742,124637,466983121,6790353350,119602,0
